FIR_ID,Police_Division,Police_Station,Date_of_FIR_Filing,Criminal_Act,Criminal_Activity,Locality,Investigating_Officer,Case_Solved,Criminal_Act_Applied,Victim_Gender,Victim_Count_Female,Victim_Count_Male,Convicted_Count,Convicted_Count_Male,Convicted_Count_Female,Modus_Operandi,FIR_Description,Formatted
84D86502,Sinhagad-Road Division,Sinhagad Road Police Station,2023-12-03,Domestic Abuse,Gang,Anandnagar,Sandeep Gaikwad,Yes,Domestic Abuse,Female,0,1,1,0,1,Financial control,"Domestic Abuse by Financial control in Anandnagar on 2023-12-03, 1 victim",Domestic Abuse Financial control Anandnagar
D5FDAA82,Pune Division,Kalyani Nagar Police Station,2023-05-01,Smuggling,Gang,Kalyani Nagar,Neha Bhosale,No,Smuggling,Other,3,1,1,0,1,Human mules,"Smuggling by Human mules in Kalyani Nagar on 2023-05-01, 4 victims",Smuggling Human mules Kalyani Nagar
35557D08,Swargate Division,Bharati Vidyapeeth Police Station,2023-06-14,Assault,Individual,Ambegaon Khurd,Sandeep Gaikwad,No,Assault,Female,3,2,2,2,0,Bar fight,"Assault by Bar fight in Ambegaon Khurd on 2023-06-14, 5 victims",Assault Bar fight Ambegaon Khurd
4D573FF3,Pune Division,Camp Police Station,2024-03-09,Assault,Individual,Shaniwar Wada,Sneha Shinde,Yes,Assault,Other,1,3,0,0,0,Street fight,"Assault by Street fight in Shaniwar Wada on 2024-03-09, 4 victims",Assault Street fight Shaniwar Wada
D3215A0D,Pune Division,Kalyani Nagar Police Station,2025-01-12,Kidnapping,Individual,Kalyani Nagar,Vaishali Chavan,Yes,Kidnapping,Male,0,2,0,0,0,Abduction in vehicle,"Kidnapping by Abduction in vehicle in Kalyani Nagar on 2025-01-12, 2 victims",Kidnapping Abduction vehicle in Kalyani Nagar
C19A41AD,Sinhagad-Road Division,Nanded City Police Station,2024-04-22,Domestic Abuse,Gang,Nanded,Sandeep Gaikwad,Yes,Domestic Abuse,Female,3,3,3,0,3,Financial control,"Domestic Abuse by Financial control in Nanded on 2024-04-22, 6 victims",Domestic Abuse Financial control Nanded
C4405618,Sinhagad-Road Division,Narhe Police Station,2023-05-06,Murder,Individual,Ambegaon Budruk,Prashant Jadhav,No,Murder,Other,1,2,2,2,0,Gang violence,"Murder by Gang violence in Ambegaon Budruk on 2023-05-06, 3 victims",Murder Gang violence Ambegaon Budruk
93299CAE,Swargate Division,Bibvewadi Police Station,2024-11-06,Assault,Gang,Dhankawadi,Ramesh More,Yes,Assault,Female,0,2,1,0,1,Political rally violence,"Assault by Political rally violence in Dhankawadi on 2024-11-06, 2 victims",Assault Political rally violence Dhankawadi
810D4CFA,Swargate Division,Market Yard Police Station,2024-09-07,Homicide,Gang,KK Market,Rajesh Patil,No,Homicide,Female,1,1,1,0,1,Hit-and-run,"Homicide by Hit-and-run in KK Market on 2024-09-07, 2 victims",Homicide Hit-and-run KK Market
04168D50,Sinhagad-Road Division,Narhe Police Station,2023-09-19,Homicide,Individual,Mokarwadi,Sunil Deshmukh,Yes,Homicide,Female,2,2,4,0,4,Hit-and-run,"Homicide by Hit-and-run in Mokarwadi on 2023-09-19, 4 victims",Homicide Hit-and-run Mokarwadi
37B4301C,Sinhagad-Road Division,Sinhagad Road Police Station,2024-10-26,Sexual Harassment,Gang,Hingne,Vaishali Chavan,Yes,Sexual Harassment,Male,0,3,3,1,2,Online harassment,"Sexual Harassment by Online harassment in Hingne on 2024-10-26, 3 victims",Sexual Harassment Online harassment Hingne
CCE65EE3,Pune Division,Camp Police Station,2024-06-30,Drug Trafficking,Individual,Laxmi Road,Neha Bhosale,No,Drug Trafficking,Other,2,2,0,0,0,Sea route,"Drug Trafficking by Sea route in Laxmi Road on 2024-06-30, 4 victims",Drug Trafficking Sea route Laxmi Road
14083A11,Pune Division,Kalyani Nagar Police Station,2024-09-29,Extortion,Individual,Koregaon Park,Anjali Kulkarni,Yes,Extortion,Other,1,2,1,1,0,Blackmail,"Extortion by Blackmail in Koregaon Park on 2024-09-29, 3 victims",Extortion Blackmail Koregaon Park
A5B3369A,Pune Division,Camp Police Station,2025-03-28,Assault,Individual,Camp,Rajesh Patil,No,Assault,Male,3,0,1,0,1,Bar fight,"Assault by Bar fight in Camp on 2025-03-28, 3 victims",Assault Bar fight Camp
DDDF561E,Vishrambaug and Deccan Division,Warje-Malwadi Police Station,2023-08-31,Illegal Arms Possession,Individual,Shivane,Swati Joshi,Yes,Illegal Arms Possession,Other,3,3,0,0,0,Smuggled weapons,"Illegal Arms Possession by Smuggled weapons in Shivane on 2023-08-31, 6 victims",Illegal Arms Possession Smuggled weapons Shivane
955C8AB0,Pune Division,Camp Police Station,2022-12-23,Smuggling,Gang,Camp,Sneha Shinde,Yes,Smuggling,Male,0,3,2,1,1,Cargo mislabeling,"Smuggling by Cargo mislabeling in Camp on 2022-12-23, 3 victims",Smuggling Cargo mislabeling Camp
B3E0CA8B,Vishrambaug and Deccan Division,Shivajinagar Police Station,2024-10-23,Fraud,Individual,JM Road,Rajesh Patil,No,Fraud,Other,1,0,1,0,1,Insurance fraud,"Fraud by Insurance fraud in JM Road on 2024-10-23, 1 victim",Fraud Insurance fraud JM Road
5ACF556E,Sinhagad-Road Division,Narhe Police Station,2025-05-29,Human Trafficking,Gang,Ambegaon Budruk,Sunil Deshmukh,No,Human Trafficking,Male,3,3,2,2,0,Bonded labor,"Human Trafficking by Bonded labor in Ambegaon Budruk on 2025-05-29, 6 victims",Human Trafficking Bonded labor Ambegaon Budruk
7055A427,Sinhagad-Road Division,Nanded City Police Station,2023-09-03,Cyber Crime,Gang,Kirkatwadi,Vaishali Chavan,Yes,Cyber Crime,Male,0,3,1,0,1,Phishing,"Cyber Crime by Phishing in Kirkatwadi on 2023-09-03, 3 victims",Cyber Crime Phishing Kirkatwadi
03A47CC0,Vishrambaug and Deccan Division,Shivajinagar Police Station,2023-10-16,Smuggling,Gang,JM Road,Prashant Jadhav,No,Smuggling,Male,1,1,1,0,1,Hidden in vehicles,"Smuggling by Hidden in vehicles in JM Road on 2023-10-16, 2 victims",Smuggling Hidden vehicles in JM Road
F4546ABB,Vishrambaug and Deccan Division,Kothrud Police Station,2025-03-26,Fraud,Individual,Ideal Colony,Nitin Kadam,Yes,Fraud,Male,1,1,1,1,0,Ponzi schemes,"Fraud by Ponzi schemes in Ideal Colony on 2025-03-26, 2 victims",Fraud Ponzi schemes Ideal Colony
CFDFD972,Sinhagad-Road Division,Narhe Police Station,2024-12-30,Illegal Arms Possession,Individual,Narhegaon,Neha Bhosale,No,Illegal Arms Possession,Male,0,2,2,0,2,Smuggled weapons,"Illegal Arms Possession by Smuggled weapons in Narhegaon on 2024-12-30, 2 victims",Illegal Arms Possession Smuggled weapons Narhegaon
C977FBF4,Vishrambaug and Deccan Division,Shivajinagar Police Station,2024-02-27,Illegal Arms Possession,Gang,FC Road,Sandeep Gaikwad,Yes,Illegal Arms Possession,Female,2,1,2,2,0,Hidden cache,"Illegal Arms Possession by Hidden cache in FC Road on 2024-02-27, 3 victims",Illegal Arms Possession Hidden cache FC Road
DAB928A7,Sinhagad-Road Division,Sinhagad Road Police Station,2025-07-14,Drug Trafficking,Gang,Hingne,Mahesh Pawar,No,Drug Trafficking,Other,0,1,0,0,0,Hidden compartments,"Drug Trafficking by Hidden compartments in Hingne on 2025-07-14, 1 victim",Drug Trafficking Hidden compartments Hingne
84A7D94A,Sinhagad-Road Division,Nanded City Police Station,2024-05-25,Smuggling,Individual,Nanded,Sneha Shinde,No,Smuggling,Female,0,0,0,0,0,Human mules,"Smuggling by Human mules in Nanded on 2024-05-25, 0 victims",Smuggling Human mules Nanded
6F530BC1,Pune Division,Kalyani Nagar Police Station,2023-12-29,Illegal Arms Possession,Individual,Viman Nagar,Sneha Shinde,No,Illegal Arms Possession,Other,1,0,1,0,1,Black market purchase,"Illegal Arms Possession by Black market purchase in Viman Nagar on 2023-12-29, 1 victim",Illegal Arms Possession Black market purchase Viman Nagar
A9D5ABC2,Pune Division,Camp Police Station,2024-10-06,Human Trafficking,Gang,Camp,Swati Joshi,Yes,Human Trafficking,Male,0,2,2,0,2,Sex trafficking,"Human Trafficking by Sex trafficking in Camp on 2024-10-06, 2 victims",Human Trafficking Sex trafficking Camp
46750132,Swargate Division,Market Yard Police Station,2025-05-19,Robbery,Individual,Magarpatta,Rajesh Patil,Yes,Robbery,Other,3,1,0,0,0,Snatching,"Robbery by Snatching in Magarpatta on 2025-05-19, 4 victims",Robbery Snatching Magarpatta
12CC4DA8,Sinhagad-Road Division,Sinhagad Road Police Station,2025-04-15,Smuggling,Gang,Manik Baug,Sneha Shinde,No,Smuggling,Other,2,2,1,1,0,Cargo mislabeling,"Smuggling by Cargo mislabeling in Manik Baug on 2025-04-15, 4 victims",Smuggling Cargo mislabeling Manik Baug
C56B3E3E,Swargate Division,Market Yard Police Station,2024-01-06,Drug Trafficking,Gang,Magarpatta,Vaishali Chavan,Yes,Drug Trafficking,Female,1,0,0,0,0,Air smuggling,"Drug Trafficking by Air smuggling in Magarpatta on 2024-01-06, 1 victim",Drug Trafficking Air smuggling Magarpatta
AB524DB3,Vishrambaug and Deccan Division,Shivajinagar Police Station,2024-06-17,Sexual Harassment,Individual,Shivajinagar,Swati Joshi,No,Sexual Harassment,Female,2,0,2,0,2,Workplace misconduct,"Sexual Harassment by Workplace misconduct in Shivajinagar on 2024-06-17, 2 victims",Sexual Harassment Workplace misconduct Shivajinagar
3D85C297,Swargate Division,Bharati Vidyapeeth Police Station,2024-01-24,Sexual Harassment,Individual,Ambegaon Khurd,Mahesh Pawar,Yes,Sexual Harassment,Male,3,1,0,0,0,Online harassment,"Sexual Harassment by Online harassment in Ambegaon Khurd on 2024-01-24, 4 victims",Sexual Harassment Online harassment Ambegaon Khurd
80DBD425,Sinhagad-Road Division,Nanded City Police Station,2024-03-20,Murder,Gang,Khadakwasla,Prashant Jadhav,No,Murder,Male,0,3,1,0,1,Gang violence,"Murder by Gang violence in Khadakwasla on 2024-03-20, 3 victims",Murder Gang violence Khadakwasla
007D9DDE,Vishrambaug and Deccan Division,Kothrud Police Station,2023-07-16,Extortion,Gang,Karve Nagar,Neha Bhosale,Yes,Extortion,Other,3,3,2,2,0,Threat calls,"Extortion by Threat calls in Karve Nagar on 2023-07-16, 6 victims",Extortion Threat calls Karve Nagar
CCF2E568,Pune Division,Camp Police Station,2023-10-04,Kidnapping,Gang,Shaniwar Wada,Swati Joshi,Yes,Kidnapping,Other,1,3,4,0,4,Online enticement,"Kidnapping by Online enticement in Shaniwar Wada on 2023-10-04, 4 victims",Kidnapping Online enticement Shaniwar Wada
E19E1488,Vishrambaug and Deccan Division,Warje-Malwadi Police Station,2023-05-02,Burglary,Individual,Warje,Sandeep Gaikwad,Yes,Burglary,Female,2,2,0,0,0,Inside job,"Burglary by Inside job in Warje on 2023-05-02, 4 victims",Burglary Inside job Warje
0D6A572B,Sinhagad-Road Division,Nanded City Police Station,2022-12-26,Human Trafficking,Individual,Dhayari,Ramesh More,Yes,Human Trafficking,Male,3,1,1,1,0,Sex trafficking,"Human Trafficking by Sex trafficking in Dhayari on 2022-12-26, 4 victims",Human Trafficking Sex trafficking Dhayari
131E80DC,Sinhagad-Road Division,Narhe Police Station,2024-08-19,Illegal Arms Possession,Gang,Ambegaon Budruk,Sunil Deshmukh,No,Illegal Arms Possession,Other,2,3,0,0,0,Homemade arms,"Illegal Arms Possession by Homemade arms in Ambegaon Budruk on 2024-08-19, 5 victims",Illegal Arms Possession Homemade arms Ambegaon Budruk
21262D84,Vishrambaug and Deccan Division,Shivajinagar Police Station,2022-12-06,Kidnapping,Gang,FC Road,Ramesh More,Yes,Kidnapping,Male,3,2,2,0,2,Abduction in vehicle,"Kidnapping by Abduction in vehicle in FC Road on 2022-12-06, 5 victims",Kidnapping Abduction vehicle in FC Road
A6196227,Swargate Division,Bibvewadi Police Station,2024-03-16,Fraud,Gang,Dhankawadi,Swati Joshi,No,Fraud,Male,2,2,3,1,2,Insurance fraud,"Fraud by Insurance fraud in Dhankawadi on 2024-03-16, 4 victims",Fraud Insurance fraud Dhankawadi
35896009,Vishrambaug and Deccan Division,Kothrud Police Station,2025-06-28,Murder,Gang,Ideal Colony,Sunil Deshmukh,No,Murder,Male,0,1,1,1,0,Gang violence,"Murder by Gang violence in Ideal Colony on 2025-06-28, 1 victim",Murder Gang violence Ideal Colony
C14B7FF9,Sinhagad-Road Division,Narhe Police Station,2023-12-01,Assault,Gang,Mokarwadi,Prashant Jadhav,Yes,Assault,Other,0,0,0,0,0,Domestic assault,"Assault by Domestic assault in Mokarwadi on 2023-12-01, 0 victims",Assault Domestic assault Mokarwadi
0CE8CE2F,Pune Division,Camp Police Station,2024-11-20,Robbery,Individual,Shaniwar Wada,Sunil Deshmukh,Yes,Robbery,Male,0,1,1,1,0,Breaking and entering,"Robbery by Breaking and entering in Shaniwar Wada on 2024-11-20, 1 victim",Robbery Breaking and entering Shaniwar Wada
BE3F6163,Vishrambaug and Deccan Division,Shivajinagar Police Station,2024-02-16,Kidnapping,Individual,Shivajinagar,Sunil Deshmukh,Yes,Kidnapping,Male,3,3,4,1,3,Abduction in vehicle,"Kidnapping by Abduction in vehicle in Shivajinagar on 2024-02-16, 6 victims",Kidnapping Abduction vehicle in Shivajinagar
C3214C35,Vishrambaug and Deccan Division,Shivajinagar Police Station,2025-05-31,Robbery,Individual,FC Road,Mahesh Pawar,No,Robbery,Other,0,2,1,0,1,Highway robbery,"Robbery by Highway robbery in FC Road on 2025-05-31, 2 victims",Robbery Highway robbery FC Road
24F14590,Sinhagad-Road Division,Narhe Police Station,2024-08-12,Illegal Arms Possession,Gang,Mokarwadi,Mahesh Pawar,Yes,Illegal Arms Possession,Female,1,0,1,1,0,Hidden cache,"Illegal Arms Possession by Hidden cache in Mokarwadi on 2024-08-12, 1 victim",Illegal Arms Possession Hidden cache Mokarwadi
C45F899D,Sinhagad-Road Division,Nanded City Police Station,2023-02-02,Cyber Crime,Individual,Dhayari,Neha Bhosale,No,Cyber Crime,Other,3,0,3,0,3,Ransomware,"Cyber Crime by Ransomware in Dhayari on 2023-02-02, 3 victims",Cyber Crime Ransomware Dhayari
58B2754E,Vishrambaug and Deccan Division,Shivajinagar Police Station,2025-08-20,Cyber Crime,Individual,FC Road,Sandeep Gaikwad,No,Cyber Crime,Female,1,0,0,0,0,Online fraud,"Cyber Crime by Online fraud in FC Road on 2025-08-20, 1 victim",Cyber Crime Online fraud FC Road
43840100,Sinhagad-Road Division,Sinhagad Road Police Station,2025-02-06,Drug Trafficking,Gang,Manik Baug,Swati Joshi,No,Drug Trafficking,Male,3,3,3,0,3,Hidden compartments,"Drug Trafficking by Hidden compartments in Manik Baug on 2025-02-06, 6 victims",Drug Trafficking Hidden compartments Manik Baug
C4521136,Swargate Division,Market Yard Police Station,2023-07-04,Murder,Gang,Magarpatta,Sunil Deshmukh,Yes,Murder,Male,3,1,2,2,0,Blunt object,"Murder by Blunt object in Magarpatta on 2023-07-04, 4 victims",Murder Blunt object Magarpatta
27DC3C18,Swargate Division,Market Yard Police Station,2024-08-07,Smuggling,Gang,Magarpatta,Anjali Kulkarni,Yes,Smuggling,Male,2,2,2,1,1,Underground tunnels,"Smuggling by Underground tunnels in Magarpatta on 2024-08-07, 4 victims",Smuggling Underground tunnels Magarpatta
4C9B6E74,Swargate Division,Bharati Vidyapeeth Police Station,2025-06-26,Assault,Individual,Ambegaon Khurd,Sandeep Gaikwad,No,Assault,Other,2,0,0,0,0,Street fight,"Assault by Street fight in Ambegaon Khurd on 2025-06-26, 2 victims",Assault Street fight Ambegaon Khurd
5A302C0B,Vishrambaug and Deccan Division,Shivajinagar Police Station,2023-06-11,Extortion,Individual,JM Road,Vaishali Chavan,Yes,Extortion,Male,3,0,0,0,0,Blackmail,"Extortion by Blackmail in JM Road on 2023-06-11, 3 victims",Extortion Blackmail JM Road
0C51D06A,Sinhagad-Road Division,Nanded City Police Station,2023-11-16,Assault,Individual,Kirkatwadi,Rajesh Patil,No,Assault,Male,0,0,0,0,0,Bar fight,"Assault by Bar fight in Kirkatwadi on 2023-11-16, 0 victims",Assault Bar fight Kirkatwadi
00D378A6,Pune Division,Kalyani Nagar Police Station,2023-05-02,Smuggling,Gang,Kalyani Nagar,Ramesh More,Yes,Smuggling,Other,2,0,1,0,1,Coastal boats,"Smuggling by Coastal boats in Kalyani Nagar on 2023-05-02, 2 victims",Smuggling Coastal boats Kalyani Nagar
C8ADD3CB,Vishrambaug and Deccan Division,Kothrud Police Station,2023-04-16,Sexual Harassment,Gang,Vanaz,Swati Joshi,No,Sexual Harassment,Male,1,2,1,1,0,Online harassment,"Sexual Harassment by Online harassment in Vanaz on 2023-04-16, 3 victims",Sexual Harassment Online harassment Vanaz
32469001,Pune Division,Camp Police Station,2023-07-15,Sexual Harassment,Individual,Shaniwar Wada,Sneha Shinde,No,Sexual Harassment,Other,2,2,1,1,0,Online harassment,"Sexual Harassment by Online harassment in Shaniwar Wada on 2023-07-15, 4 victims",Sexual Harassment Online harassment Shaniwar Wada
D5937155,Vishrambaug and Deccan Division,Kothrud Police Station,2023-07-05,Burglary,Gang,Paud Road,Sandeep Gaikwad,Yes,Burglary,Female,1,3,1,1,0,Impersonating delivery,"Burglary by Impersonating delivery in Paud Road on 2023-07-05, 4 victims",Burglary Impersonating delivery Paud Road
6A8ACFED,Pune Division,Camp Police Station,2023-05-29,Fraud,Gang,Camp,Sandeep Gaikwad,No,Fraud,Male,2,3,4,1,3,Bank scam,"Fraud by Bank scam in Camp on 2023-05-29, 5 victims",Fraud Bank scam Camp
37D1941F,Vishrambaug and Deccan Division,Shivajinagar Police Station,2023-10-23,Murder,Individual,FC Road,Prashant Jadhav,Yes,Murder,Female,2,3,0,0,0,Premeditated assault,"Murder by Premeditated assault in FC Road on 2023-10-23, 5 victims",Murder Premeditated assault FC Road
0E868A1A,Sinhagad-Road Division,Nanded City Police Station,2023-03-30,Illegal Arms Possession,Gang,Kirkatwadi,Sunil Deshmukh,No,Illegal Arms Possession,Male,3,0,0,0,0,Hidden cache,"Illegal Arms Possession by Hidden cache in Kirkatwadi on 2023-03-30, 3 victims",Illegal Arms Possession Hidden cache Kirkatwadi
6EC7BCCB,Sinhagad-Road Division,Sinhagad Road Police Station,2025-05-11,Cyber Crime,Individual,Anandnagar,Sneha Shinde,Yes,Cyber Crime,Other,1,0,0,0,0,Ransomware,"Cyber Crime by Ransomware in Anandnagar on 2025-05-11, 1 victim",Cyber Crime Ransomware Anandnagar
8E11C4CB,Pune Division,Camp Police Station,2023-08-03,Cyber Crime,Individual,Shaniwar Wada,Vaishali Chavan,Yes,Cyber Crime,Male,0,0,0,0,0,Phishing,"Cyber Crime by Phishing in Shaniwar Wada on 2023-08-03, 0 victims",Cyber Crime Phishing Shaniwar Wada
5D96D927,Sinhagad-Road Division,Nanded City Police Station,2023-10-04,Illegal Arms Possession,Individual,Dhayari,Nitin Kadam,No,Illegal Arms Possession,Other,3,3,6,0,6,Unlicensed firearm,"Illegal Arms Possession by Unlicensed firearm in Dhayari on 2023-10-04, 6 victims",Illegal Arms Possession Unlicensed firearm Dhayari
1EC552DA,Sinhagad-Road Division,Narhe Police Station,2024-08-08,Illegal Arms Possession,Individual,Narhegaon,Nitin Kadam,No,Illegal Arms Possession,Female,0,0,0,0,0,Homemade arms,"Illegal Arms Possession by Homemade arms in Narhegaon on 2024-08-08, 0 victims",Illegal Arms Possession Homemade arms Narhegaon
B6D264D8,Swargate Division,Bibvewadi Police Station,2024-07-03,Human Trafficking,Gang,Dhankawadi,Neha Bhosale,No,Human Trafficking,Male,2,3,1,1,0,Bonded labor,"Human Trafficking by Bonded labor in Dhankawadi on 2024-07-03, 5 victims",Human Trafficking Bonded labor Dhankawadi
6CDB3AA2,Swargate Division,Bibvewadi Police Station,2024-08-12,Cyber Crime,Gang,Katraj,Swati Joshi,Yes,Cyber Crime,Other,3,3,6,0,6,Identity theft,"Cyber Crime by Identity theft in Katraj on 2024-08-12, 6 victims",Cyber Crime Identity theft Katraj
538BFC8B,Pune Division,Kalyani Nagar Police Station,2024-11-04,Domestic Abuse,Gang,Kalyani Nagar,Sneha Shinde,No,Domestic Abuse,Male,0,1,0,0,0,Financial control,"Domestic Abuse by Financial control in Kalyani Nagar on 2024-11-04, 1 victim",Domestic Abuse Financial control Kalyani Nagar
B6A14629,Pune Division,Kalyani Nagar Police Station,2024-01-26,Fraud,Individual,Viman Nagar,Sunil Deshmukh,Yes,Fraud,Other,3,0,1,1,0,Tax evasion,"Fraud by Tax evasion in Viman Nagar on 2024-01-26, 3 victims",Fraud Tax evasion Viman Nagar
141FB931,Sinhagad-Road Division,Narhe Police Station,2025-07-08,Fraud,Gang,Ambegaon Budruk,Rajesh Patil,Yes,Fraud,Male,1,2,1,0,1,Bank scam,"Fraud by Bank scam in Ambegaon Budruk on 2025-07-08, 3 victims",Fraud Bank scam Ambegaon Budruk
EBE9F097,Swargate Division,Bibvewadi Police Station,2025-06-24,Domestic Abuse,Gang,Parwati,Vaishali Chavan,No,Domestic Abuse,Female,1,0,1,0,1,Physical beating,"Domestic Abuse by Physical beating in Parwati on 2025-06-24, 1 victim",Domestic Abuse Physical beating Parwati
43AE5945,Sinhagad-Road Division,Nanded City Police Station,2023-03-20,Sexual Harassment,Individual,Dhayari,Mahesh Pawar,Yes,Sexual Harassment,Other,0,2,2,2,0,Stalking,"Sexual Harassment by Stalking in Dhayari on 2023-03-20, 2 victims",Sexual Harassment Stalking Dhayari
D7B00C5D,Swargate Division,Bibvewadi Police Station,2023-09-15,Assault,Gang,Dhankawadi,Neha Bhosale,No,Assault,Other,1,0,0,0,0,Domestic assault,"Assault by Domestic assault in Dhankawadi on 2023-09-15, 1 victim",Assault Domestic assault Dhankawadi
C8164925,Sinhagad-Road Division,Nanded City Police Station,2024-07-12,Illegal Arms Possession,Gang,Dhayari,Mahesh Pawar,Yes,Illegal Arms Possession,Female,3,3,5,1,4,Unlicensed firearm,"Illegal Arms Possession by Unlicensed firearm in Dhayari on 2024-07-12, 6 victims",Illegal Arms Possession Unlicensed firearm Dhayari
2D661610,Vishrambaug and Deccan Division,Shivajinagar Police Station,2024-08-30,Domestic Abuse,Gang,JM Road,Mahesh Pawar,No,Domestic Abuse,Other,1,0,0,0,0,Neglect,"Domestic Abuse by Neglect in JM Road on 2024-08-30, 1 victim",Domestic Abuse Neglect JM Road
